	rab.all	rab.win.female	rab.win.male	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;g_Unclassified Muribaculaceae;s_Unclassified Muribaculaceae	-0.874282975713758	-0.0147368132271808	-0.902829805343648	0.857705266841993	1.87959237680462	0.456325146572537	0.359375194172053	0.47145905381563	0.754374479247402	0.599609375	0.825291847554801
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaeromassilibacillus;s_Anaeromassilibacillus sp. An250	-3.90388502934725	-4.37760987230742	-1.4075146611635	2.99610385208663	4.77370126485436	0.627627010124196	0.322957453835057	0.383195627199867	0.693710937445123	0.48828125	0.772693686071653
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidales bacterium (no family in NCBI);g_Bacteroidales bacterium (no genus in NCBI);s_Bacteroidales bacterium	-3.6061362432623	-4.4808651585657	-2.43040962070069	2.24206532930674	5.60249523665413	0.400190492735828	0.338521628236864	0.770649833419423	0.928406638540915	0.8935546875	0.975188287054694
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Aeromonadales;f_Succinivibrionaceae;g_Succinivibrio;s_Succinivibrio sp.	-5.79609603194745	-5.39349560724263	-6.16334768058488	0.532449892624826	6.7921402057614	0.0783920644295856	0.459144020765433	0.61952412235189	0.840095820290633	0.7314453125	0.894405900391634
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter baumannii	-4.71643609745455	-3.81027113561785	-6.34319778783667	-3.29827714635851	5.22901888312427	-0.630764053463856	0.319066410537704	0.693710979231505	0.890168091144324	0.80078125	0.941543629605515
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea formicigenerans	2.42574112331715	-2.47902242049221	4.90745508379947	7.94212566353662	3.53511307008588	2.24663978381423	0.00027407495720991	0.0219967329061771	0.292553836981091	0.125	0.52642766776156
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides acidifaciens	3.65215734028144	4.14430413516722	2.60301085873117	-0.028616287516078	2.56428386974686	-0.0111595630474808	0.5	0.817166373931489	0.947017260336061	0.9287109375	0.984372604762547
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnospira;s_Lachnospira eligens	-1.54837559661358	-3.23992763389355	1.61915630981191	4.42718304072442	7.88865303156533	0.561208995123714	0.408560430643848	0.326339278588266	0.669638870255282	0.5380859375	0.816671011774287
k_Bacteria;p_Firmicutes;c_Tissierellia;o_Tissierellales;f_Peptoniphilaceae;g_Peptoniphilus;s_Unclassified Peptoniphilus	-5.85890575713776	-5.61940799511052	-6.38529996783611	0.381675891596456	5.9459000792075	0.0641914405745156	0.47470820319835	0.638181172586894	0.846640108044068	0.7294921875	0.891540405701876
k_Bacteria;p_Firmicutes;c_Erysipelotrichia;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Holdemania;s_Unclassified Holdemania	-0.172801219012237	-0.788296615294642	0.0287433628965719	-0.233749852781459	5.86632123297015	-0.0398460710722298	0.498054477162844	0.69249244926903	0.890319041050457	0.845703125	0.954335272139633
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes sp.	-0.0513862253782857	-0.067209905663697	2.18441246797008	4.29434193521636	3.33758127540647	1.28666287975066	0.250000423850461	0.61591956039768	0.865444538897413	0.80859375	0.947152775762114
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. AF19-34	-4.83339907045371	-5.78687878219182	-2.05197241818766	3.61409207690541	4.63051620358081	0.7804944239501	0.285156585045321	0.463173283326586	0.734973666846569	0.5361328125	0.790878854624054
k_Bacteria;p_Parcubacteria group bacterium ADurb.Bin216 (no phylum in NCBI);c_Parcubacteria group bacterium ADurb.Bin216 (no class in NCBI);o_Parcubacteria group bacterium ADurb.Bin216 (no order in NCBI);f_Parcubacteria group bacterium ADurb.Bin216 (no family in NCBI);g_Parcubacteria group bacterium ADurb.Bin216 (no genus in NCBI);s_Parcubacteria group bacterium ADurb.Bin216	-5.88157761049739	-5.4026687975486	-6.48138733343764	-0.56515531481382	6.91073539731835	-0.081779330609753	0.468750039892044	0.69394491260878	0.884653680431575	0.7587890625	0.917736722112384
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Paraprevotella;s_Paraprevotella xylaniphila	-4.2449516883613	-0.620928584084647	-6.5896667966282	-6.72526857251893	6.84970441099134	-0.98183340024531	0.312500277430307	0.541095796572708	0.814147337806045	0.6142578125	0.850217050601053
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium sp. AF27-11BH	-2.47274258356186	-2.69084518411874	0.202484884497597	-0.0322427134962044	4.12833699450025	-0.00781009727140929	0.478599248840434	0.702079625161404	0.887558522657616	0.8017578125	0.928697236034844
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes putredinis	1.31882967315144	0.355430853614463	3.2507053724638	5.86184948917693	1.8699964781349	3.13468477492718	0.250000423850461	0.452569886887285	0.771910484047207	0.603515625	0.842663938575847
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis	6.54380925812191	4.04946071624706	9.04682511278024	2.55261201076831	5.07578185014352	0.502900259729667	0.386718901837579	0.341151838281712	0.687968582560854	0.51171875	0.810246710244096
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Unclassified Oscillospiraceae;s_Unclassified Oscillospiraceae	4.42691231053831	6.46440379284522	4.24214525931664	-2.25751304562134	1.82801156821398	-1.23495555765383	0.250000423850461	0.246638820310959	0.611863450326256	0.287109375	0.655288615105578
k_Bacteria;p_Unclassified Bacteria;c_Unclassified Bacteria;o_Unclassified Bacteria;f_Unclassified Bacteria;g_Unclassified Bacteria;s_Unclassified Bacteria	7.79458288746219	9.18988528605967	7.33648757737405	-1.92558585684957	1.71350671607885	-1.12376907471716	0.109376274686956	0.185310590503605	0.573070259646923	0.1796875	0.5709248575802
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Haemophilus;s_Unclassified Haemophilus	0.804105493747125	-4.13375544759491	2.34938649491886	5.83601920966423	5.09947381769546	1.14443556694279	0.00027407495720991	0.0735059444705933	0.414613333385729	0.125	0.52642766776156
k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Sutterellaceae;g_Unclassified Sutterellaceae;s_Unclassified Sutterellaceae	7.21906460081483	5.28642033576164	7.99807010368821	3.07110359112931	6.16634956962365	0.498042408470972	0.48249029449239	0.599556564314897	0.86277475570413	0.857421875	0.966703962121478
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli	7.17347850351142	8.26038559479279	4.41466881893576	-4.57385775582418	5.26347292831905	-0.868980959551528	0.2334635047981	0.150346907376232	0.547178998593641	0.2412109375	0.622836230576425
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Unclassified Clostridium	9.88148365328722	8.7970507614559	10.8415579098069	1.91626669081668	3.6887176769894	0.519493997269173	0.324219005037364	0.357525055793046	0.698453058183793	0.44921875	0.773684635048856
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. AM34-11AC	1.01510872370213	-4.04617301255708	2.45967965405753	5.2616275149894	4.55711920865897	1.1545951014386	0.00027407495720991	0.0628628395829612	0.389475000083817	0.125	0.52642766776156
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1728	2.87314682711239	1.82906557590309	2.87314682711239	-0.403609013319513	3.60316296389184	-0.112015198136797	0.42412461160593	0.581691047353956	0.841882995432882	0.818359375	0.950258199494407
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lawsonibacter (no family in NCBI);g_Lawsonibacter;s_Lawsonibacter asaccharolyticus	-0.303710370944234	-2.15231159149466	3.4309460561873	4.86215559495399	2.02287773455796	2.40358352454577	0.0155741511472907	0.0453388219625979	0.340699376079942	0.1318359375	0.531249706061623
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Unclassified Gammaproteobacteria;f_Unclassified Gammaproteobacteria;g_Unclassified Gammaproteobacteria;s_Unclassified Gammaproteobacteria	2.40610804076841	0.236982022731712	3.82536705888606	4.70705543839822	8.55513554842003	0.550202321372631	0.250000423850461	0.175231420421988	0.563130429124763	0.25	0.630126445162721
k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Unclassified Actinomycetales;g_Unclassified Actinomycetales;s_Unclassified Actinomycetales	-5.98744163341742	-5.58041591968989	-6.75559848742467	0.0796199430030198	7.06545700912561	0.0112689020540616	0.49609375496733	0.636530596426611	0.854285451719365	0.744140625	0.905144743724623
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Flavonifractor;s_Unclassified Flavonifractor	6.18763180730481	9.30314180391334	2.78769128995751	-7.88401415560783	3.07870823411751	-2.56081887469526	0.00027407495720991	0.0147005980059044	0.280225990436088	0.125	0.52642766776156
k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Bifidobacteriales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium longum	2.6708663052169	2.09184137449069	3.55789904643382	0.565683680107202	3.11712009960996	0.181476382696318	0.5	0.782113704432156	0.933699349025817	0.9990234375	0.999842620092975
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroidaceae bacterium (no genus in NCBI);s_Bacteroidaceae bacterium	4.54779900507857	3.83729386595248	4.54779900507857	0.705462222383192	2.40735719768453	0.293044265745743	0.5	0.390075734551743	0.724827524364652	0.625	0.882930601719908
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Barnesiellaceae;g_Unclassified Barnesiellaceae;s_Unclassified Barnesiellaceae	-5.95203295010876	-5.68674248559562	-6.38752479038295	0.886624547126768	6.18228225363214	0.143413792957426	0.466926111951107	0.620698105234819	0.840883297273761	0.7158203125	0.890766404299382
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia inulinivorans	5.40343295007536	5.25101141451911	5.40343295007536	1.23170736267541	1.83544309018829	0.671068130229557	0.250000423850461	0.914955080954136	0.975108329810085	0.875	0.97386804672904
k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Sutterellaceae;g_Parasutterella;s_Parasutterella excrementihominis	4.13379978536097	-1.44484037869235	7.03570260002789	7.75879589998539	5.17627802417349	1.49891405827728	0.250000423850461	0.112950222135286	0.495237428176943	0.25	0.630126445162721
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens	7.40752904478388	9.05464162487436	6.65677739161811	-1.83564621470957	4.71205531020285	-0.389563808967799	0.269531622113792	0.51516035054758	0.819835744510938	0.599609375	0.863516849070502
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caccae	7.62220977718381	7.62220977718381	8.41832884482307	0.600445532744891	1.28268641099336	0.468115610798344	0.437500080733883	0.275844939113725	0.636213380899637	0.55859375	0.838899593601426
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Hungatella;s_Unclassified Hungatella	3.59981534608601	5.94089749486211	0.741112061877457	-5.95799097964453	3.31266463399369	-1.79854939691305	0.250000423850461	0.128001997065399	0.522708251647134	0.25	0.630126445162721
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Unclassified Tannerellaceae;s_Unclassified Tannerellaceae	2.14293187063242	1.3421011253892	2.53863907310619	1.23864775274844	3.86505586191272	0.320473441264952	0.252918700395999	0.936261821951699	0.980292925611345	0.8759765625	0.97386804672904
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron	9.19397537191725	11.0999414720507	6.46936456127873	-2.99405073041654	4.15872928447535	-0.719943647592886	0.250000423850461	0.242811824851274	0.606540110816292	0.2666015625	0.640521491702636
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Subdoligranulum;s_Subdoligranulum sp.	-2.22319093040211	0.815072506038431	-2.32743329408252	-4.62497169969371	2.28394117073251	-2.02499598455523	0.40625012355222	0.569146190958638	0.81241249555549	0.6376953125	0.858065913832551
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp.	-3.18611239401219	-5.77740707984905	0.545962680774887	6.29449785738148	4.71289119987069	1.33559159132597	0.0778228670577618	0.0870397435136029	0.427623779238709	0.1640625	0.555889939975091
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Klebsiella;s_Klebsiella pneumoniae	-4.26210697646873	-2.29373146140467	-6.33479408779491	-4.1808037623658	4.57060174457175	-0.914716266262119	0.280155985870794	0.677277156433548	0.883710895656321	0.76953125	0.925982379454364
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Clostridioides;s_Unclassified Clostridioides	-1.77565315549075	-4.27467545243117	0.925890547750143	7.22609394908727	7.64820021878171	0.944809725475299	0.315175367372265	0.217946554552208	0.589531217151056	0.384765625	0.721457162738206
k_Bacteria;p_Proteobacteria;c_Unclassified Proteobacteria;o_Unclassified Proteobacteria;f_Unclassified Proteobacteria;g_Unclassified Proteobacteria;s_Unclassified Proteobacteria	-1.72788405793399	2.2068586995302	-1.79822862245698	-5.63342390417245	7.04329509859331	-0.799827896647062	0.377432071143519	0.41988670790985	0.728415437386226	0.55078125	0.816977052176345
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerobutyricum;s_Unclassified Anaerobutyricum	3.56758282414147	3.0835349475527	4.77512032015573	2.2286016947593	0.807350275403988	2.76039008427183	0.00027407495720991	0.0213907152772088	0.290389550913253	0.125	0.52642766776156
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Salmonella;s_Unclassified Salmonella	-1.11792547798965	0.584263747064107	-3.50599551010786	-7.29637092462515	4.27829613685466	-1.70543849495873	0.250000423850461	0.210602062898879	0.586967107809604	0.279296875	0.649550123860409
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes finegoldii	-3.77307626754262	-4.03847040614564	-3.61106076968998	0.748124478146652	6.39360022976167	0.117011456966639	0.451361929656402	0.739397963805449	0.912432971301436	0.8134765625	0.938383025797822
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Pseudoflavonifractor;s_Unclassified Pseudoflavonifractor	-2.06460100606478	1.38483285747204	-3.81322658786174	-4.78270856647323	4.81826245011077	-0.992621015562006	0.0546902377467867	0.0840855970870273	0.43757968788958	0.15234375	0.546623832142174
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Sellimonas;s_Sellimonas intestinalis	-6.03776703014075	-5.57429248393826	-6.69426497345121	0.438608655690084	7.16339622564177	0.0612291491178528	0.480468774873089	0.676056614782848	0.877344855352748	0.7509765625	0.914924265391787
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnospiraceae bacterium OF11-28 (no genus in NCBI);s_Lachnospiraceae bacterium OF11-28	-4.21241356379131	-5.75311281998682	-2.04579492911664	5.15993553466188	4.62236385514115	1.11629800170811	0.230469233107769	0.344497242152822	0.672374427209846	0.4287109375	0.73955127013004
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Proteus;s_Proteus penneri	-6.72829829029718	-5.14167069799075	-7.96179289060562	-3.84902706592187	7.62998715267763	-0.504460491073187	0.273437862519656	0.333083135926542	0.662934745214064	0.439453125	0.738248875335343
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Phocaeicola (no family in NCBI);g_Phocaeicola;s_Phocaeicola dorei	6.45899264889173	3.97188989913389	7.59902291476357	4.31627780568013	2.79708439602001	1.54313463398594	0.0155741511472907	0.123358447823284	0.506647362442127	0.1318359375	0.532280166582132
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Eisenbergiella;s_Unclassified Eisenbergiella	1.68306648101221	4.12600185926956	1.07823893281064	-2.86963967874541	0.651896585402248	-4.40198605577098	0.0700409924281698	0.0571080056535033	0.351233841500337	0.1640625	0.555970228359237
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides ovatus	8.20164495085033	8.93884645616912	6.97591825132068	-0.0486204341834471	4.03448875192931	-0.0120512008269193	0.5	0.904379043803786	0.972152057153045	0.9736328125	0.992961121884355
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hansenii	-5.06886113377116	-4.00877813513026	-6.52034009085819	-3.92340221376867	6.22426524228041	-0.630339816998422	0.343750220182995	0.634790105996758	0.858591230717752	0.7255859375	0.899715438455688
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp.	0.565974391585192	1.29032066806175	-0.0277701019797156	-1.67304500122791	1.64466247364293	-1.01725735708076	0.26070078072771	0.836207567113757	0.950717785298556	0.8779296875	0.973631450874134
k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila sp. 4_1_30	-1.43011237203635	2.56915263968262	-4.92392846332642	-4.64571553299973	4.35058586954169	-1.06783676321027	0.124514705110554	0.127156544383905	0.470975504718571	0.2109375	0.592992695154357
k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Unclassified Lactobacillales;g_Unclassified Lactobacillales;s_Unclassified Lactobacillales	-2.23327902600186	-5.69811321507622	0.31125879968362	5.62323148047321	3.28054318489388	1.71411597517351	0.0039300390166358	0.0412620952790813	0.330498302756275	0.1259765625	0.527416083961373
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Unclassified Bacteroidales;g_Unclassified Bacteroidales;s_Unclassified Bacteroidales	11.4745455226803	11.9498019366238	11.4745455226803	0.119273424492154	4.84423713484388	0.0246217146626118	0.5	0.849307915095436	0.95936523216183	0.91015625	0.980956662875779
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Shigella;s_Unclassified Shigella	0.0136441202415067	4.16444690343077	-7.78843520798707	-10.2750459528137	4.69087785643362	-2.1904313579006	0.00027407495720991	0.0186368459374619	0.287432522694661	0.125	0.52642766776156
k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Unclassified Bilophila	2.26018384021173	6.92035101072234	0.167253853339828	-5.07901830939971	8.81094043777825	-0.576444517502655	0.250000423850461	0.379882227250016	0.708857375339005	0.44921875	0.767304960458386
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Unclassified Bacteroidaceae;s_Unclassified Bacteroidaceae	10.7113063273696	11.1391555262781	10.7113063273696	0.174454277531774	3.98773420646717	0.0437477195066939	0.5	0.712856786690191	0.917091830841028	0.88671875	0.975435060247786
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus	-0.00843340168009465	0.0922027571541522	-0.932267012965612	-1.46968681864231	4.92395429368219	-0.298476941698673	0.47656252986779	0.755988721928387	0.92319379338885	0.8876953125	0.97271882135113
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sp. 9_1_42FAA	-5.39367257364019	1.21934775234426	-7.65847752217005	-9.22752132314614	8.91277829324894	-1.03531368329173	0.299611196149266	0.403876018662699	0.727490300276433	0.4619140625	0.77269158407173
k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Campylobacter;s_Campylobacter jejuni	-4.05887053740292	0.558355748994444	-7.18969099916664	-7.09497145857382	6.03600412173313	-1.17544178490995	0.171875732824606	0.167868154417417	0.519087803298202	0.259765625	0.630063137122186
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Romboutsia;s_Unclassified Romboutsia	1.95645666702218	2.46449562706851	0.320543941224022	-2.18550334505325	7.17878839874481	-0.304439025593146	0.250000423850461	0.673065972541262	0.886590324799515	0.705078125	0.897217481076732
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcaceae bacterium (no genus in NCBI);s_Ruminococcaceae bacterium	5.6509116558452	5.6509116558452	5.05525908740043	-0.783206382856267	3.66330074194964	-0.213798002956055	0.5	0.854743515650475	0.960203437798953	0.939453125	0.986132469745402
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Unclassified Alistipes	7.55221023058366	6.23568008015111	8.15254723300716	2.60332224345675	3.51720870878902	0.740167120862464	0.250000423850461	0.815687093012193	0.951723196063645	0.875	0.97386804672904
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides eggerthii	-2.38282196162295	-5.68661964216245	0.90365556920011	6.92457106963479	5.35055309217641	1.29417855506563	0.0505866086184938	0.0833221747285911	0.42413762703337	0.150390625	0.545185618648954
k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_Acetobacter;s_Acetobacter sp. 46_36	-5.94375236305742	-5.74637746204467	-6.39081201169251	0.605528429855852	6.98551683575607	0.0866834114200961	0.468750039892044	0.602512997097669	0.835642127109441	0.697265625	0.886419445718293
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis	4.72936496883374	4.02716922667865	6.42677919488289	2.55121295341701	2.66636002428043	0.956814882530915	0.26171914201932	0.879390728318036	0.967178789559609	0.880859375	0.975272809695787
k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Sutterellaceae;g_Sutterella;s_Unclassified Sutterella	3.40062282241159	4.81526549527559	3.40062282241159	-3.01950115417857	5.09255976767851	-0.592924048401506	0.250000423850461	0.365137121400156	0.705976339359908	0.419921875	0.752386903883647
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella pectinovora	-4.9050052792655	-5.61421299626116	-0.154283091163395	3.67022027720154	5.09433089778004	0.7204518808939	0.269531622113792	0.369147217475634	0.677299684511081	0.474609375	0.760645354068605
k_Bacteria;p_Firmicutes;c_Negativicutes;o_Veillonellales;f_Veillonellaceae;g_Dialister;s_Unclassified Dialister	-3.98199818556872	2.17623842337016	-6.25847047001625	-3.01728958884957	4.93184272700688	-0.611797609101933	0.210938052075943	0.319791007438574	0.656890253812008	0.3935546875	0.716070750336323
k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Unclassified Bacillales;g_Unclassified Bacillales;s_Unclassified Bacillales	-1.65491811166482	-1.74435533599158	-0.498238901342608	1.16963528757328	6.15725048117389	0.189960647394401	0.328125247833774	0.690395833390091	0.890584287398881	0.7158203125	0.900691466848103
k_Bacteria;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Acidaminococcus;s_Acidaminococcus intestini	-6.55189853433354	-4.61445767098398	-7.8733374232223	-3.60357778372545	7.33202996785831	-0.491484322830457	0.272373903130409	0.340429925065875	0.667260365183264	0.43359375	0.735721439919104
k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Sutterellaceae;g_Sutterella;s_Sutterella wadsworthensis	-4.18757024387943	-0.0844629932247569	-6.60269096811881	-6.17723663695714	2.69423911273401	-2.29275739030034	0.121094881691164	0.138068038216304	0.449988935947416	0.2353515625	0.605331981628454
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea longicatena	4.81733577179999	3.67914453526105	5.36976547776232	2.10422334022605	3.49622977321758	0.601854991438258	0.250000423850461	0.375224160213436	0.71285178058239	0.396484375	0.739328349547929
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Butyricimonas;s_Unclassified Butyricimonas	-3.73699327952181	-4.06798400305899	-3.51893871072287	0.53571038707527	4.66362927780101	0.114869848172809	0.449218815244335	0.565424384162187	0.817123192858276	0.708984375	0.888196332198062
k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Unclassified Lacticaseibacillus	-2.75651380150315	-5.85972517904697	-0.809992225777292	5.48876810336315	3.32282008667943	1.6518402923368	0.0585962933905079	0.0612126659381237	0.374458435747707	0.1552734375	0.550726114053207
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Coprococcus;s_Coprococcus catus	-1.44990722707928	-4.15246706204483	0.294325343737436	3.54305971956074	3.23797733571443	1.09422004918975	0.0781268619047577	0.1551724993128	0.508057380141618	0.203125	0.582710097932507
k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Eggerthella;s_Unclassified Eggerthella	-2.55750864922936	-0.263413799626542	-2.74944302602787	-0.38584663797475	1.95484125916084	-0.197380035932116	0.394531390354669	0.475921006026849	0.774076965256216	0.666015625	0.85777288826987
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Salmonella;s_Salmonella enterica	-0.283183423433093	1.17663630656144	-1.29057882877811	-4.80945805620553	5.97965696562969	-0.804303337775007	0.276264944393637	0.28127449800231	0.637569808161169	0.400390625	0.740160040941055
